timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1643178012382,0,-302,-6.6357421875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012383,0,-283,-6.218261718750001E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012398,0,-275,-6.04248046875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012399,0,4,8.7890625E-7,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012418,0,9,1.9775390625E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012419,0,-261,-5.73486328125E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012420,0,44,9.66796875E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012432,0,88,1.93359375E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012433,0,113,2.48291015625E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012449,0,65,1.42822265625E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012450,0,36,7.91015625E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012468,0,83,1.82373046875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012469,0,76,1.669921875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012470,0,49,1.07666015625E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012481,0,42,9.228515625000002E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012482,0,38,8.349609375E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012498,0,71,1.56005859375E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012499,0,57,1.2524414062500001E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012500,0,38,8.349609375E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012515,0,90,1.9775390625E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012516,0,67,1.4721679687500002E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012517,0,32,7.03125E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012533,0,93,2.04345703125E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012534,0,83,1.82373046875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012535,0,11,2.4169921875E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012549,0,11,2.4169921875E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012550,0,71,1.56005859375E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012551,0,115,2.52685546875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012565,0,122,2.6806640625E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012566,0,119,2.6147460937500004E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012567,0,-119,-2.6147460937500004E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012584,0,-39,-8.5693359375E-6,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012585,0,300,6.591796875E-5,44,61,35,16745686,16765192,16746806,26756,31443,13291,4141,6356,Tag0,unknown
1643178012600,0,369,8.10791015625E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012601,0,168,3.691406250000001E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012617,0,358,7.8662109375E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012618,0,265,5.82275390625E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012631,0,99,2.1752929687500003E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012632,0,75,1.64794921875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012653,0,8,1.7578125E-6,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012654,0,-285,-6.26220703125E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012655,0,-339,-7.448730468750001E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012668,0,-181,-3.9770507812500004E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012670,0,-216,-4.7460937500000004E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012671,0,-227,-4.98779296875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012684,0,-520,-1.142578125E-4,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012685,0,-248,-5.44921875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012686,0,-216,-4.7460937500000004E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012698,0,-236,-5.185546875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012699,0,-231,-5.07568359375E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012700,0,-188,-4.1308593750000004E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012716,0,-168,-3.691406250000001E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012717,0,-136,-2.9882812500000002E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012734,0,-369,-8.10791015625E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012735,0,-371,-8.151855468750001E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012736,0,-382,-8.3935546875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012749,0,-358,-7.8662109375E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012750,0,-307,-6.74560546875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012766,0,-310,-6.8115234375E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012767,0,-261,-5.73486328125E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012784,0,0,0.0,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012785,0,4,8.7890625E-7,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012786,0,-281,-6.17431640625E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012799,0,-283,-6.218261718750001E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012800,0,19,4.1748046875E-6,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012815,0,-267,-5.86669921875E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012816,0,-262,-5.7568359375E-5,51,67,35,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012817,0,57,1.2524414062500001E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012834,0,60,1.318359375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012835,0,21,4.614257812500001E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012852,0,73,1.6040039062500002E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012853,0,64,1.40625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012854,0,45,9.8876953125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012867,0,44,9.66796875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012868,0,85,1.86767578125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012884,0,117,2.5708007812499998E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012885,0,-126,-2.7685546875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012886,0,75,1.64794921875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012899,0,-126,-2.7685546875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012900,0,109,2.39501953125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012917,0,90,1.9775390625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012918,0,76,1.669921875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012919,0,40,8.7890625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012935,0,38,8.349609375E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012950,0,36,7.91015625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012951,0,37,8.1298828125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012968,0,29,6.3720703125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012969,0,18,3.955078125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012970,0,-300,-6.591796875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012971,0,-299,-6.56982421875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178012984,0,-313,-6.87744140625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013001,0,-305,-6.70166015625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013030,0,-265,-5.82275390625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013031,0,-267,-5.86669921875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013052,0,-266,-5.8447265625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013053,0,-305,-6.70166015625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013054,0,-307,-6.74560546875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013055,0,-276,-6.064453125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013056,0,-309,-6.78955078125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013057,0,-299,-6.56982421875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013066,0,-308,-6.767578125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013067,0,-262,-5.7568359375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013068,0,19,4.1748046875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013084,0,33,7.2509765625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013085,0,39,8.5693359375E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013086,0,83,1.82373046875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013100,0,85,1.86767578125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013101,0,106,2.3291015625000003E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013115,0,96,2.109375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013116,0,81,1.77978515625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013134,0,104,2.28515625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013135,0,84,1.8457031250000004E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013136,0,99,2.1752929687500003E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013150,0,103,2.26318359375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013151,0,100,2.197265625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013152,0,103,2.26318359375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013153,0,-128,-2.8125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013169,0,-123,-2.70263671875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013171,0,123,2.70263671875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013172,0,120,2.63671875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013173,0,-93,-2.04345703125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013184,0,-122,-2.6806640625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013185,0,-128,-2.8125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013186,0,-111,-2.43896484375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013199,0,100,2.197265625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013200,0,84,1.8457031250000004E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013201,0,34,7.4707031250000005E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013216,0,74,1.6259765625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013217,0,98,2.1533203125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013233,0,87,1.91162109375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013234,0,86,1.8896484375000003E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013235,0,85,1.86767578125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013250,0,35,7.6904296875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013251,0,50,1.0986328125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013252,0,53,1.1645507812500002E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013271,0,16,3.515625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013272,0,12,2.63671875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013273,0,66,1.4501953125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013284,0,87,1.91162109375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013285,0,85,1.86767578125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013286,0,27,5.9326171875000005E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013301,0,66,1.4501953125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013302,0,65,1.42822265625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013303,0,70,1.5380859375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013316,0,27,5.9326171875000005E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013317,0,67,1.4721679687500002E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013334,0,29,6.3720703125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013335,0,11,2.4169921875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013336,0,25,5.4931640625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013350,0,22,4.833984375E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013351,0,28,6.15234375E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013367,0,8,1.7578125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013368,0,28,6.15234375E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013369,0,34,7.4707031250000005E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013370,0,26,5.712890625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013383,0,25,5.4931640625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013384,0,32,7.03125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013398,0,65,1.42822265625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013399,0,75,1.64794921875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013400,0,19,4.1748046875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013418,0,32,7.03125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013419,0,-263,-5.7788085937500005E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013420,0,18,3.955078125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013436,0,57,1.2524414062500001E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013437,0,93,2.04345703125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013451,0,100,2.197265625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013452,0,67,1.4721679687500002E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013453,0,20,4.39453125E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013468,0,-261,-5.73486328125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013469,0,64,1.40625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013485,0,70,1.5380859375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013486,0,73,1.6040039062500002E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013487,0,26,5.712890625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013488,0,11,2.4169921875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013489,0,60,1.318359375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013500,0,44,9.66796875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013501,0,80,1.7578125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013518,0,64,1.40625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013519,0,21,4.614257812500001E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013534,0,1,2.197265625E-7,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013535,0,2,4.39453125E-7,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013536,0,72,1.58203125E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013552,0,60,1.318359375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013553,0,34,7.4707031250000005E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013569,0,25,5.4931640625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013570,0,12,2.63671875E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013571,0,58,1.2744140625E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013572,0,36,7.91015625E-6,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013573,0,-286,-6.2841796875E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013584,0,-292,-6.416015625000001E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013585,0,-342,-7.5146484375E-5,51,67,55,375241,78124,21804,16746571,12250,11352,6818,1758,Tag0,unknown
1643178013602,0,-353,-7.75634765625E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
1643178013603,0,-369,-8.10791015625E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
1643178013618,0,-307,-6.74560546875E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
1643178013619,0,-300,-6.591796875E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
1643178013620,0,-338,-7.426757812499999E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
1643178013621,0,-131,-2.87841796875E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
1643178013635,0,-156,-3.427734375E-5,56,53,55,98991,16754216,3822,1003,1246,3178,162,270,Tag0,unknown
