timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1623577043733,0,112,2.4609375E-5,24,84,46,37389,81518,16761996,83960,10243,12378,682,1023,Tag0,unknown
1623577043734,0,89,1.95556640625E-5,24,84,46,37389,81518,16761996,83960,10243,12378,682,1023,Tag0,unknown
1623577043749,0,91,1.99951171875E-5,24,84,46,37389,81518,16761996,83960,10243,12378,682,1023,Tag0,unknown
1623577043750,0,89,1.95556640625E-5,24,84,46,37389,81518,16761996,83960,10243,12378,682,1023,Tag0,unknown
1623577043751,0,84,1.8457031250000004E-5,24,84,46,37389,81518,16761996,83960,10243,12378,682,1023,Tag0,unknown
1623577043771,0,72,1.58203125E-5,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043772,0,59,1.29638671875E-5,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043773,0,39,8.5693359375E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043774,0,7,1.5380859375E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043783,0,22,4.833984375E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043784,0,28,6.15234375E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043785,0,22,4.833984375E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043799,0,16,3.515625E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043800,0,57,1.2524414062500001E-5,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
1623577043801,0,39,8.5693359375E-6,26,87,46,121558,16769494,10038,32113,26611,8895,1962,1521,Tag0,unknown
