Raw
8.308626602480174
17.875849395855255
19.178395751123073
17.39835274746189
10.974045138932208
19.24861016577095
40.24898526550834
53.891483738881284
61.06343326240938
49.150791294931246
33.80513873897276
30.197297844449718
31.546481012937353
56.55898309800967
75.57727751021778
62.50400910398428
42.98739573687071
23.141002184881778
8.15899665699142
14.204977189756605
25.77798001695072
24.372233922593672
14.149216297504385
-1.538939868911045
-4.165220290727739
-1.627859077741106
4.646084665868928
11.441246984844327
8.234234857845474
4.638400749287074
-4.77574578343557
-129.6668106879198
-146.83934170460446
-23.35262541590926
22.871799049702457
53.96582088214684
52.87151618031511
48.844873332479935
56.85629968283111
50.97596725024228
42.018984214750894
45.993577880394504
43.36114794378618
36.33425295879593
54.02947266060004
71.43937283727406
71.46092915556395
63.55591067632611
59.85039614190998
61.07491494023063
51.89501960426962
52.749513111376686
57.363265580654186
61.70052287211302
62.590982274368
26.740211168277014
-137.65954183955026
-168.43567472832459
-42.7142025026896
-7.817444652611854
11.932164194476144
9.245839399764016
-10.897041827115213
-146.6341438382552
-306.17277875915494
-347.6914263374812
-354.3907402783169
-343.03500850061045
-335.0574688612561
-337.347085157355
-246.19905926117417
-237.65211110852593
-314.26575773565116
-274.31592272765664
-237.78952403626556
-101.12184685239849
46.74691089420794
75.916819653967
114.82176404871142
84.06300797145651
33.340558679219086
155.4491150892463
228.6098821994113
181.27980861722762
174.2280385535102
178.6830891165896
270.99999661698666
342.89767649238377
324.49337377611994
183.5438784389296
24.771547510350096
105.90741156119552
112.7753659102013
-11.021919484191216
-41.73640435765981
-56.58022729448113
7.130866109521996
88.40420961901867
83.55695684213633
46.365534735633716
17.238554361970834
12.8385813081887
5.220793492180373
-124.5281217926344
-266.8269966220683
-297.8158465522123
-296.55248336171155
-285.2866288184572
-294.1303263176885
-309.95803153574144
-314.64001984804116
-287.8585584177546
-255.81289331914218
-121.6619991767974
28.220904248650136
-76.54116283065792
-220.8617265760114
-239.71031135976057
-265.2534263169969
-287.7389475715005
-286.4615726196317
-245.04503310604457
-194.24729026419777
-185.5491824370002
-59.08044427064784
90.47529352603064
112.92696533760628
-8.237208285183158
-158.61515881495407
-197.86632050199503
-207.65839539544936
-204.40174785469
-189.4406551238964
-172.76406698448488
-163.98497306523814
-152.12690538098158
-163.22159692760187
-173.84824832618435
-161.35938205718622
-173.0152297293604
-187.30275245575572
-185.16586619481146
-182.36588607074492
-170.77913245145498
-22.89560871638139
131.30498998986937
172.931205281708
206.82941640629727
211.81896694218642
198.53708204007103
185.7227798645281
168.22864553369314
26.453328898508275
-122.20721682439402
-149.34780492103354
-152.96302983984705
-150.04281654270505
-19.777653542663398
134.71142038411506
172.58739936493168
196.717886706766
201.89561185032076
185.91274855317397
165.38675002519142
145.2856214578401
138.4896448112594
130.7406099491531
123.38263096005352
116.22071164440045
-7.933225995290883
-140.95867738182648
-163.87740457725778
-168.18373591849434
-171.7585685796916
-164.34534321967885
-146.8958933456446
-27.938092050690152
111.07333720259702
152.564877367929
170.18265854851802
175.1427974146503
178.28990804864944
180.2439377065695
181.54623980418052
181.05359077650186
176.9425963986235
158.16752602589213
137.24371836857364
130.86602065573382
126.2303596272618
-10.966833179930916
-49.764754009427676
73.3354618392114
117.7873234679187
-1.8187710423354417
-167.00204843030258
-78.57925271241083
78.17958248896124
128.65427366837844
120.37972401342212
104.8071731557199
103.23074531168831
89.50932241787395
92.67041207886534
106.52434590702148
109.89471582121413
-22.336474238774684
-44.72274917958617
76.07908773886902
96.41417851195521
103.1364227703834
-42.94860767699875
-71.88388699313673
-58.4760074173209
-183.12859152048856
-86.73493819690464
61.13028577870547
87.96847746363483
98.43234998124227
111.75799502671317
98.74478080846772
79.4292955867918
85.14565093519977
85.43997272336665
83.98116677151228
94.71453903957183
97.7656275225892
-42.61403205022597
-86.79204948590761
25.666187205604075
50.04993301046707
58.27559492734467
75.25516083513924
94.66182990592348
80.90184888019016
65.9294178519554
56.416887058180635
59.627866276568284
57.04097560708252
41.88704732090234
42.32324773979646
60.75957841508864
61.143312232251084
73.83786158834883
108.74662104115711
113.14632215581864
96.1062962896417
63.27794251653776
36.66745949365959
-98.51079895581084
-239.27933882944734
-137.5577266756926
34.95473924901482
70.16275524219084
-67.19861122382545
-209.7201283016131
-112.55580971375403
47.52775079432856
77.5035577635829
61.264426194795014
58.682349945550676
-60.77300913455573
-204.9491512262669
-223.63884092937022
-224.0975385620995
-219.80287029451569
-220.59609859378799
-223.48216839080786
-247.44282390977557
-268.72887440549107
-233.93434130992034
-201.90092087710048
-74.10461181672572
95.46621731142328
131.18541717536743
124.94021599823617
142.03402431894634
146.5716887404871
0.5965354159919087
-169.5048120690337
-230.59407131717873
-260.95003618833766
-111.92157167997159
87.24944105495968
116.07270969366664
-20.271154286458454
-35.08087605645597
-39.04349764237152
-45.671247426066394
-65.92654837147558
-211.0968092991293
-239.4010149431793
-232.06808920779505
-205.12783514637096
-49.47123230694247
136.4243775262396
33.76573242145588
4.589485443183957
148.71350505723632
171.7107646812596
172.15318563904685
165.86491018756521
153.5640767933449
160.40419114028916
180.33133264138178
91.61539801052632
-12.66341412304267
60.90220022211695
144.97004428539083
159.1219532422339
172.83066836195735
171.26684449453978
157.17712403533093
133.32438924387452
123.61248363941031
129.34217156548362
126.78122765997539
125.35583410433526
115.00818297750139
108.73475745718366
29.729858089074064
-63.92056656543163
-79.87801888626282
6.489371819743425
110.30047770225096
126.74213376592763
138.91726293915207
131.0459494876273
130.7242299510091
137.08571643776315
34.37595736112165
21.797543756537465
20.11605461931994
-81.88877538708405
-11.701431260119847
